Cas592	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	100.19298	98.10357	99.31705	97.18702	1200.06396	5280.49365	267.78146	0.00000	1.00000	643.59485	5962.12891	57369	1	-1	1	0	0
1	100.28830	98.21979	99.31300	97.26907	1146.59998	6642.54004	307.85052	0.00000	1.00000	599.28796	7149.80273	57470	1	-1	1	0	0
1	100.44794	98.26829	99.46923	97.29317	1257.47949	5326.15820	262.64108	0.00000	1.00000	645.35706	5630.07373	57571	1	-1	1	0	0
1	100.03568	98.14938	99.17699	97.24667	1073.33984	5872.84717	298.61920	0.00000	1.00000	601.58887	6712.28027	57672	1	-1	1	0	0
1	100.23254	98.04947	99.34762	97.17641	1566.15417	5760.37646	244.83374	0.00000	1.00000	644.23755	6222.05957	57773	1	-1	1	0	0
1	100.35451	98.25562	99.37082	97.30331	1663.76550	5373.97998	229.38603	0.00000	1.00000	620.05499	5974.62305	57874	1	-1	1	0	0
1	100.30539	98.25617	99.29768	97.28853	1148.44397	5279.66455	273.71915	0.00000	1.00000	625.89819	5761.54492	57975	1	-1	1	0	0
1	100.38023	98.10731	99.37992	97.20276	1328.23376	7454.30664	302.56329	0.00000	1.00000	557.81781	7964.55469	58076	1	-1	1	0	0
1	100.24589	98.15601	99.34064	97.29965	1248.03687	6775.84180	297.60886	0.00000	1.00000	569.71936	7627.01416	58177	1	-1	1	0	0
1	100.05843	98.01088	99.26324	97.12307	1260.32532	4988.80713	254.01898	0.00000	1.00000	639.31219	6240.19531	58278	1	-1	1	0	0
1	100.13263	98.38857	99.29550	97.39724	938.26447	9850.32031	413.63681	0.00000	1.00000	508.30045	9248.48926	58379	1	-1	1	0	0
1	100.34216	98.18082	99.39777	97.19640	868.09430	5309.71436	315.73599	0.00000	1.00000	645.33331	5728.66895	58480	1	-1	1	0	0
1	100.27242	98.19540	99.32986	97.25652	1316.36572	6215.09131	277.42203	0.00000	1.00000	574.43121	6729.21973	58581	1	-1	1	0	0
1	100.19489	98.19145	99.30583	97.20993	1043.42383	7020.69531	331.13742	0.00000	1.00000	529.08044	7663.98877	58682	1	-1	1	0	0
1	100.20744	98.35873	99.30314	97.33846	1041.39575	8949.41895	375.10999	0.00000	1.00000	481.95316	9083.17090	58783	1	-1	1	0	0
1	100.32289	98.17616	99.38578	97.22800	1071.64551	8562.48828	361.22672	0.00000	1.00000	476.45920	8948.51953	58884	1	-1	1	0	0
1	100.20607	98.08745	99.26414	97.17631	1007.60675	4144.93604	258.97836	0.00000	1.00000	726.65326	4566.67041	58985	1	-1	1	0	0
1	100.34866	98.30546	99.38320	97.36588	1068.37756	6904.30127	326.84299	0.00000	1.00000	612.22778	6964.30566	59086	1	-1	1	0	0
1	100.27004	98.06281	99.31966	97.17139	1108.31567	6103.46533	299.56860	0.00000	1.00000	585.57379	6696.65527	59187	1	-1	1	0	0
1	100.22507	98.14383	99.31407	97.25184	1099.26062	5169.54248	276.88025	0.00000	1.00000	603.37292	5490.67676	59288	1	-1	1	0	0
1	100.23723	98.22676	99.33649	97.29063	1506.41882	7579.86475	286.36142	0.00000	1.00000	604.47614	8192.09863	59389	1	-1	1	0	0
1	100.21616	98.15333	99.29446	97.24646	1264.86963	6294.74268	284.81985	0.00000	1.00000	615.04541	6744.86475	59490	1	-1	1	0	0
1	100.33270	98.10065	99.34646	97.25357	1368.67639	5707.61279	260.67432	0.00000	1.00000	621.28424	6463.89404	59591	1	-1	1	0	0
1	100.37745	98.04010	99.38812	97.23700	1058.67188	6903.77881	331.90454	0.00000	1.00000	589.55798	7271.05029	59692	1	-1	1	0	0
1	100.17896	98.03918	99.27503	97.28515	1472.25757	4232.62061	216.45245	0.00000	1.00000	638.75458	4755.13281	59793	1	-1	1	0	0
1	100.19380	97.90259	99.26507	97.18148	1189.12207	3747.97534	226.72124	0.00000	1.00000	687.09241	4455.69189	59894	1	-1	1	0	0
1	100.46695	98.05064	99.44738	97.27711	1211.80945	6814.61426	302.80350	0.00000	1.00000	556.01593	7018.60156	59995	1	-1	1	0	0
1	100.25964	98.09885	99.27148	97.26772	995.33014	4800.97119	280.43494	0.00000	1.00000	671.45172	5268.70703	60096	1	-1	1	0	0
1	100.27995	98.08351	99.30893	97.28182	1101.26160	8455.16113	353.71542	0.00000	1.00000	531.67883	8564.02930	60197	1	-1	1	0	0
1	100.37971	97.94579	99.35796	97.16356	1168.00671	6599.72412	303.28940	0.00000	1.00000	556.28796	7392.79883	60298	1	-1	1	0	0
1	100.36044	98.16582	99.33040	97.34010	1290.92041	4276.89453	232.44313	0.00000	1.00000	624.34418	4949.39355	60399	1	-1	1	0	0
1	100.33218	98.03039	99.32816	97.25124	1024.42688	7262.32959	339.92017	0.00000	1.00000	574.23553	7510.11377	60500	1	-1	1	0	0
